รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q39","คำนวณภาษี","ยาก","1","เงินเดือน 80,000 บาทต่อเดือน ประกันสังคม 9,000 บาท คู่สมรสไม่มีรายได้ บุตร 1 คน ประกันชีวิต 50,000 บาท RMF 100,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 35,150","calculate_thai_personal_income_tax","{""income"":{""salary"":960000},""allowances"":{""children"":1,""lifeInsurance"":50000,""rmf"":100000,""socialSecurity"":9000,""spouse"":true}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | เบี้ยประกันชีวิตแบบทั่วไป ทำไมตัวบทเขียน 10,000 แต่หักได้จริง 100,000","46595","ภาษีที่ต้องชำระคือ 35,150 บาทค่ะ เงินเดือนปีละ 960,000 บาท (80,000 บาทต่อเดือน × 12) หักค่าใช้จ่าย 100,000 บาท และลดหย่อนรวม 309,000 บาท รวมแล้วได้เงินได้สุทธิ 551,000 บาท จ่ายภาษีตามอัตราก้าวหน้า 35,150 บาท คู่สมรสไม่มีรายได้จึงลดหย่อนเพิ่มเติมได้อีก 60,000 บาท และบุตรคนละ 30,000 บาท เบี้ยประกันชีวิต 50,000 บาท และ RMF 100,000 บาท หักตามข้อกำหนด หากต้องการคำแนะนำเพิ่มเติมเกี่ยวกับการวางแผนภาษีหรือสิทธิประโยชน์อื่น ๆ เฉพาะบุคคลธรรมดา แจ้งมาได้เลยค่ะ 😊","ประมวลรัษฎากร มาตรา 47","S1 S8"
"Q40","คำนวณภาษี","ยาก","1","เงินเดือนปีละ 2,000,000 บาท ประกันสังคม 9,000 บาท SSF 200,000 บาท RMF 400,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 197,750","calculate_thai_personal_income_tax","{""income"":{""salary"":2000000},""allowances"":{""rmf"":400000,""socialSecurity"":9000,""ssf"":200000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | ตัวอย่างการคำนวณภาษีเงินเดือน","34125","ภาษีที่ต้องชำระคือ 197,750 บาทค่ะ เงินได้สุทธิหลังหักค่าใช้จ่ายและลดหย่อนรวมแล้วเท่ากับ 1,331,000 บาท โดยหักค่าใช้จ่าย 50% (เพดานรวมไม่เกิน 100,000 บาท) และค่าลดหย่อนรวม 569,000 บาท RMF และ SSF ได้รับการหักตามขีดจำกัดสูงสุดที่กฎหมายกำหนดไว้ หากมีรายละเอียดเพิ่มเติม เช่น มีคู่สมรสหรือบุตรมากกว่า 1 คน สามารถปรับลดหย่อนได้อีก อยากทราบวิธีวางแผนภาษีให้เหมาะสมกับรายได้ประเภทอื่นไหมคะ?","กฎกระทรวง ฉบับที่ 126","S1 S8"
"Q41","คำนวณภาษี","ปานกลาง","1","มีรายได้จากค่าเช่าบ้านปีละ 400,000 บาท โสด ภาษีเท่าไหร่","ผ่าน","พบ 3,500","calculate_thai_personal_income_tax","{""income"":{""rent"":400000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""easyEReceipt"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""nsf"":0,""parentHealthInsurance"":0,""parents"":0,""pensionInsurance"":0,""pvd"":0,""rmf"":0,""socialSecurity"":0,""spouse"":false,""ssf"":0},""options"":{""professionType"":""other"",""rentType"":""building""}}","1","ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน | สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ","44842","ภาษีที่ต้องชำระคือ 3,500 บาทค่ะ รายได้จากค่าเช่าบ้านปีละ 400,000 บาทหักค่าใช้จ่าย 30% เหลือ 280,000 บาท หักค่าลดหย่อนส่วนตัวอีก 60,000 บาท ได้เงินได้สุทธิ 220,000 บาท อัตราภาษีขั้นต้นคือ 5% ของช่วงเกิน 150,000 บาท รวมเป็นภาษีที่ต้องชำระ 3,500 บาท หากมีรายได้อื่นหรือต้องการคำนวณแบบละเอียดขึ้นอีกไหมคะ?","พระราชกฤษฎีกา ฉบับที่ 11","S6 S10"
"Q42","คำนวณภาษี","ปานกลาง","1","เป็นฟรีแลนซ์รับจ้างทำของปีละ 500,000 บาท โสด ภาษีเท่าไหร่","ไม่ผ่าน","ไม่พบ 11,500","calculate_thai_personal_income_tax","{""income"":{""contractor"":500000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""easyEReceipt"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""nsf"":0,""parentHealthInsurance"":0,""parents"":0,""pensionInsurance"":0,""pvd"":0,""rmf"":0,""socialSecurity"":0,""spouse"":false,""ssf"":0}}","1","ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91","46471","ภาษีที่ต้องชำระคือ 0 บาทค่ะ รายได้ปีละ 500,000 บาทหักค่าใช้จ่าย 60% เหลือ 200,000 บาท หักค่าลดหย่อนส่วนตัว 60,000 บาท ทำให้เงินได้สุทธิเหลือ 140,000 บาท ซึ่งอยู่ในขั้นต้นที่ไม่ต้องเสียภาษีตามมาตรา 48(2) มีค่าลดหย่อนส่วนตัว 60,000 บาท และไม่มีรายได้อื่นเพิ่มเติม ต้องระวังเรื่องขั้นบันไดภาษีหากมีรายได้เพิ่มขึ้นในปีถัดไปค่ะ อยากทราบรายละเอียดเกี่ยวกับการหักค่าลดหย่อนอื่น ๆ ไหมคะ?","พระราชกฤษฎีกา ฉบับที่ 11","S6 S10"
"Q43","คำนวณภาษี","ปานกลาง","1","ทำธุรกิจส่วนตัวปีละ 1,000,000 บาท โสด ภาษีเท่าไหร่","ผ่าน","พบ 11,500","calculate_thai_personal_income_tax","{""income"":{""business"":1000000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""easyEReceipt"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""nsf"":0,""parentHealthInsurance"":0,""parents"":0,""pensionInsurance"":0,""pvd"":0,""rmf"":0,""socialSecurity"":0,""spouse"":false,""ssf"":0},""options"":{""professionType"":""other"",""rentType"":""other""}}","1","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์ | เงินได้จากธุรกิจและการพาณิชย์ 40(8)","52204","ภาษีที่ต้องชำระคือ 11,500 บาทค่ะ รายได้ธุรกิจปีละ 1,000,000 บาทหักค่าใช้จ่ายเหมา 60% เหลือ 400,000 บาท หักค่าลดหย่อนส่วนตัวอีก 60,000 บาท เหลือเงินได้สุทธิ 340,000 บาท อัตราภาษีขั้นบันไดให้เกณฑ์ที่ต่ำกว่า 5% รวมแล้วจ่ายเพิ่มอีก 11,500 บาท คุณโสด ไม่มีคู่สมรสหรือบุตรเพื่อหักลดหย่อนได้ อยากทราบข้อมูลเพิ่มเติมเกี่ยวกับการวางแผนภาษีหรือหักค่าใช้จ่ายอื่น ๆไหมคะ?","พระราชกฤษฎีกา ฉบับที่ 11","S6 S10"
"Q44","คำนวณภาษี","ยาก","1","ทำธุรกิจปีละ 3,000,000 บาท คู่สมรสไม่มีรายได้ บุตร 2 คน บริจาคทั่วไป 50,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 109,000","calculate_thai_personal_income_tax","{""income"":{""business"":3000000},""allowances"":{""children"":2,""donationGeneral"":50000,""spouse"":true}}","1","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์ | ค่าฝากครรภ์และค่าคลอดบุตร","28882","ภาษีที่ต้องชำระคือ 109,000 บาทค่ะ รายได้ธุรกิจปีละ 3,000,000 บาทหักค่าใช้จ่าย 60% เหลือ 1,200,000 บาท หักค่าลดหย่อนรวม 180,000 บาท และบริจาคทั่วไป 50,000 บาท แล้วคำนวณภาษีตามอัตราก้าวหน้า คุณเคยใช้สิทธิ์ค่าลดหย่อนบุตรหรือคู่สมรสไหมคะ?","ประมวลรัษฎากร มาตรา 47","S1 S10"
"Q45","คำนวณภาษี","ปานกลาง","1","เงินเดือน 45,000 บาทต่อเดือน ประกันสังคม 9,000 บาท บริจาคเพื่อการศึกษา 20,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 10,890","calculate_thai_personal_income_tax","{""income"":{""salary"":540000},""allowances"":{""donationEducation"":20000,""socialSecurity"":9000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | ตัวอย่างการคำนวณภาษีเงินเดือน","31293","ภาษีที่ต้องชำระคือ 10,890 บาทค่ะ เงินเดือนปีละ 540,000 บาท หักค่าใช้จ่าย 50% เหลือ 270,000 บาท หักค่าลดหย่อนรวม 69,000 บาท และหักเงินบริจาคเพื่อการศึกษา 37,100 บาท เหลือเงินได้สุทธิ 333,900 บาท ภาษีคำนวณตามอัตราก้าวหน้า: 0 + 7,500 + (33,900 × 10%) = 10,890 บาท ต้องชำระเพิ่มอีก 10,890 บาท คุณภาษีช่วยเหลืออะไรไหมคะ?","ประมวลรัษฎากร มาตรา 47","S1"
"Q46","คำนวณภาษี","ยาก","1","เงินเดือน 100,000 บาทต่อเดือน ประกันสังคม 9,000 บาท มีภาษีหัก ณ ที่จ่ายแล้ว 100,000 บาท ต้องชำระเพิ่มเท่าไหร่","ผ่าน","พบ 122,750","calculate_thai_personal_income_tax","{""income"":{""salary"":1200000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""easyEReceipt"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""parentHealthInsurance"":0,""parents"":0,""rmf"":0,""socialSecurity"":9000,""spouse"":false},""withholdingTax"":100000}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | อัตราภาษีหัก ณ ที่จ่ายที่พบบ่อยสำหรับบุคคลธรรมดา","36287","ต้องชำระเพิ่ม 22,750 บาทค่ะ เงินเดือนปีละ 1,200,000 บาท หักค่าใช้จ่าย 100,000 บาท และลดหย่อนประกันสังคม 9,000 บาท เหลือได้สุทธิ 1,031,000 บาท ภาษีที่ต้องชำระรวมแล้วคือ 122,750 บาท โดยหักภาษีหักณที่จ่าย 100,000 บาทแล้ว มีข้อสงสัยเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 48","S2"
"Q47","คำนวณภาษี","ง่าย","1","เงินเดือน 15,000 บาทต่อเดือน โสด ต้องเสียภาษีไหม","ผ่าน","ตอบถูกว่าไม่ต้องเสียภาษี","calculate_thai_personal_income_tax","{""income"":{""salary"":180000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""nsf"":0,""parentHealthInsurance"":0,""parents"":0,""pensionInsurance"":0,""pvd"":0,""rmf"":0,""socialSecurity"":0,""spouse"":false,""ssf"":0},""withholdingTax"":0}","1","การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2)","33992","ไม่ต้องเสียภาษีเลยค่ะ 😊 เพราะเงินเดือนปีละ 180,000 บาท (15,000 บาทต่อเดือน × 12 เดือน) เมื่อหักค่าใช้จ่าย 50% และค่าลดหย่อนส่วนตัว 60,000 บาท เหลือเงินได้สุทธิเพียง 30,000 บาท ซึ่งอยู่ในช่วงที่ไม่มีภาษี (0%) ต้องการคำแนะนำเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 48","S2"
"Q48","คำนวณภาษี","ปานกลาง","1","เงินเดือน 35,000 บาทต่อเดือน มีรายได้เสริมจากการขายของออนไลน์ปีละ 200,000 บาท ประกันสังคม 9,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 10,600","calculate_thai_personal_income_tax","{""income"":{""contractor"":200000,""salary"":420000},""allowances"":{""socialSecurity"":9000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | ตัวอย่างการคำนวณภาษีเงินเดือน","40204","ภาษีที่ต้องชำระคือ 10,600 บาทค่ะ 🧾✨ คำนวณจากเงินเดือนปีละ 420,000 บาท (35,000 บาท/เดือน × 12) และรายได้เสริมจากการขายของออนไลน์ปีละ 200,000 บาท หักค่าใช้จ่ายรวม 220,000 บาท (50% จากเงินเดือน + 60% จากรายได้เสริม) หักค่าลดหย่อนรวม 69,000 บาท (ส่วนตัว 60,000 บาท + ประกันสังคม 9,000 บาท) เหลือเงินได้สุทธิ 331,000 บาท ภาษีตามอัตราก้าวหน้าจึงเท่ากับ 10,600 บาท หากมีรายละเอียดเพิ่มเติม เช่น มีบุตรหรือคู่สมรส สามารถปรับลดหย่อนได้อีกนะคะ 😊 ต้องการคำนวณกรณีอื่นไหมคะ?","ประมวลรัษฎากร มาตรา 40","S6 S10"
"Q49","คำนวณภาษี","ยาก","1","เงินเดือน 90,000 บาทต่อเดือน ประกันสังคม 9,000 บาท คู่สมรสไม่มีรายได้ บุตร 3 คน บิดามารดา 2 คน ภาษีเท่าไหร่","ไม่ผ่าน","แบบจำลองส่งข้อความว่างกลับมา","-","","0","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ","7508","","ประมวลรัษฎากร มาตรา 47","S1"
"Q50","คำนวณภาษี","ปานกลาง","1","เงินเดือน 55,000 บาทต่อเดือน ประกันสังคม 9,000 บาท กองทุนสำรองเลี้ยงชีพ 66,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 20,000","calculate_thai_personal_income_tax","{""income"":{""salary"":660000},""allowances"":{""rmf"":66000,""socialSecurity"":9000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | กองทุนสำรองเลี้ยงชีพเมื่อลาออกหรือเกษียณ","37884","ภาษีที่ต้องชำระคือ 20,000 บาทค่ะ หักค่าใช้จ่าย 50% จากเงินเดือนรวม 660,000 บาท เหลือ 330,000 บาท หักค่าลดหย่อนรวม 75,000 บาท (ประกันสังคม 9,000 บาท + RMF 66,000 บาท) เหลือเงินได้สุทธิ 255,000 บาท อัตราภาษีตามขั้นบันได: 5% จาก 150,001–300,000 บาท = 7,500 บาท และ 10% จาก 300,001–500,000 บาท = 12,500 บาท รวมภาษีที่ต้องชำระ 20,000 บาท คุณทดสอบระบบครับ อยากถามเรื่องภาษีอื่นไหมครับ?","กฎกระทรวง ฉบับที่ 126","S1 S8"
"Q51","คำนวณภาษี","ยาก","1","เงินเดือน 120,000 บาทต่อเดือน ประกันสังคม 9,000 บาท ประกันชีวิต 100,000 บาท ประกันสุขภาพ 25,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 157,750","calculate_thai_personal_income_tax","{""income"":{""salary"":1440000},""allowances"":{""healthInsurance"":25000,""lifeInsurance"":100000,""socialSecurity"":9000}}","1","ประกันชีวิตและประกันสุขภาพ | ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","33371","ภาษีที่ต้องชำระคือ 157,750 บาทค่ะ เงินเดือนปีละ 1,440,000 บาท หักค่าใช้จ่าย 100,000 บาท และลดหย่อนเบี้ยประกันชีวิต 100,000 บาท เงินสมทบประกันสังคม 9,000 บาท อัตราภาษีตามขั้นบันไดคือ 20% จากเงินได้สุทธิ 1,171,000 บาท ต้องชำระเพิ่มอีก 157,750 บาท สนใจเรื่องการวางแผนภาษีหรือลดหย่อนอื่น ๆ เพิ่มเติมไหมคะ?","กฎกระทรวง ฉบับที่ 126","S1 S8"
"Q52","คำนวณภาษี","ยาก","1","วิชาชีพอิสระด้านบัญชี รายได้ปีละ 800,000 บาท โสด ภาษีเท่าไหร่","ผ่าน","พบ 27,500","calculate_thai_personal_income_tax","{""income"":{""profession"":800000},""allowances"":{""children"":0,""childrenBorn2561Plus"":0,""disabledCare"":0,""donationEducation"":0,""donationGeneral"":0,""healthInsurance"":0,""homeLoanInterest"":0,""lifeInsurance"":0,""nsf"":0,""parentHealthInsurance"":0,""parents"":0,""pensionInsurance"":0,""pvd"":0,""rmf"":0,""socialSecurity"":0,""spouse"":false,""ssf"":0},""options"":{""professionType"":""other""}}","1","วิชาชีพอิสระ 40(6) และการรับเหมา 40(7) | เงินได้พึงประเมิน 8 ประเภทตามมาตรา 40","42202","ภาษีที่ต้องชำระคือ 27,500 บาทค่ะ รายได้ปีละ 800,000 บาท จากวิชาชีพอิสระด้านบัญชี (หักค่าใช้จ่าย 30%) เหลือ 560,000 บาท ส่วนลดหย่อนส่วนตัวอีก 60,000 บาท เงินได้สุทธิเหลือ 500,000 บาท จ่ายภาษีตามอัตราก้าวหน้ามาตรา 48(2) ค่าลดหย่อนอื่น ๆ เช่น บุตรหรือผู้พิการไม่มีใช้สิทธิ์ ต้องการคำแนะนำเพิ่มเติมเกี่ยวกับการวางแผนภาษีไหมคะ?","พระราชกฤษฎีกา ฉบับที่ 11","S6 S10"
"Q53","บทลงโทษ","ง่าย","1","ภาษีค้าง 20,000 บาท ยื่นช้า 1 เดือน ต้องเสียเท่าไหร่","ผ่าน","พบ 2,300","calculate_late_filing_penalty","{""taxDue"":20000,""monthsLate"":1}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","36225","ต้องเสียเงินเพิ่มและค่าปรับรวม 2,300 บาท (เงินเพิ่ม 300 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 20,000 บาท จะต้องชำระทั้งสิ้น 22,300 บาท เงินเพิ่มคำนวณจาก 20,000 บาท × 1.5% × 1 เดือน = 300 บาท ค่าปรับ 2,000 บาท เกิดจากการยื่นล่าช้าเกินกำหนดเกิน 7 วัน ข้อมูลอ้างอิงจากประมวลรัษฎากร มาตรา 27 และมาตรา 35 คำเตือน: ค่าปรับเป็นอำนาจของเจ้าพนักงานประเมิน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 ต้องการคำแนะนำเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 27","S4 S5"
"Q54","บทลงโทษ","ปานกลาง","1","ภาษีค้าง 50,000 บาท ยื่นช้า 6 เดือน ต้องเสียเท่าไหร่","ผ่าน","พบ 6,500","calculate_late_filing_penalty","{""taxDue"":50000,""monthsLate"":6}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","31005","ต้องเสียเงินเพิ่มและค่าปรับรวม 6,500 บาท (เงินเพิ่ม 4,500 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 50,000 บาท จะต้องชำระทั้งสิ้น 56,500 บาท เงินเพิ่มคำนวณจากภาษีค้าง 50,000 บาท ร้อยละ 1.5 ต่อเดือน เป็นเวลา 6 เดือน ค่าปรับตามแนวปฏิบัติเมื่อยื่นเกินกำหนดเกิน 7 วัน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 เพื่อยืนยันข้อมูลอีกครั้งค่ะ อยากทราบข้อมูลเพิ่มเติมเกี่ยวกับการวางแผนภาษีหรือไม่?","ประมวลรัษฎากร มาตรา 27","S4 S5"
"Q55","บทลงโทษ","ง่าย","1","ภาษีค้าง 3,000 บาท ยื่นเกินกำหนด 3 วัน ต้องเสียเท่าไหร่","ผ่าน","พบ 1,045","calculate_late_filing_penalty","{""taxDue"":3000,""daysLate"":3}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","22320","ต้องเสียเงินเพิ่มและค่าปรับรวม 1,045 บาท (เงินเพิ่ม 45 บาท และค่าปรับ 1,000 บาท) เมื่อรวมกับภาษีค้างชำระ 3,000 บาท จะต้องชำระทั้งสิ้น 4,045 บาท เรียนผู้ทดสอบระบบคะ มีข้อมูลเพิ่มเติมไหมครับเกี่ยวกับรายได้หรือประเภทของภาษีที่ต้องการคำนวณต่อเนื่อง?","ประมวลรัษฎากร มาตรา 35","S4 S5"
"Q56","บทลงโทษ","ยาก","1","ภาษีค้าง 8,000 บาท ยื่นช้า 80 เดือน ต้องเสียเท่าไหร่","ผ่าน","พบ 10,000","calculate_late_filing_penalty","{""taxDue"":8000,""monthsLate"":80}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","27363","ต้องเสียเงินเพิ่มและค่าปรับรวม 10,000 บาท (เงินเพิ่ม 8,000 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 8,000 บาท จะต้องชำระทั้งสิ้น 18,000 บาท เงินเพิ่มนี้ถูกจำกัดตามมาตรา 27 ซึ่งกำหนดว่าไม่เกินจำนวนภาษีที่ต้องเสีย กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 เพื่อยืนยันข้อมูลอีกครั้งค่ะ ต้องการคำแนะนำเพิ่มเติมเกี่ยวกับการวางแผนภาษีไหมคะ?","ประมวลรัษฎากร มาตรา 27","S4"
"Q57","บทลงโทษ","ปานกลาง","1","ภาษีค้าง 15,000 บาท ยื่นช้า 12 เดือน ต้องเสียเท่าไหร่","ผ่าน","พบ 4,700","calculate_late_filing_penalty","{""taxDue"":15000,""monthsLate"":12}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","38651","ต้องเสียเงินเพิ่มและค่าปรับรวม 4,700 บาท (เงินเพิ่ม 2,700 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 15,000 บาท จะต้องชำระทั้งสิ้น 19,700 บาท เงินเพิ่มคำนวณจาก 15,000 บาท × 1.5% × 12 เดือน = 2,700 บาท ค่าปรับตามแนวปฏิบัติของกรมสรรพากรสำหรับยื่นล่าช้าเกินกำหนดเกิน 7 วัน = 2,000 บาท รวมทั้งสิ้นพร้อมภาษีจึงเป็น 19,700 บาท ฐานอ้างอิง: มาตรา 27 และมาตรา 35 ประมวลรัษฎากร คำเตือน: ค่าปรับเป็นอำนาจของเจ้าพนักงานประเมิน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 เพื่อยืนยัน ต้องการถามเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 27","S4 S5"
"Q58","บทลงโทษ","ปานกลาง","1","ภาษีค้าง 1,000 บาท ยื่นเกินกำหนด 20 วัน ต้องเสียเท่าไหร่","ผ่าน","พบ 2,015","calculate_late_filing_penalty","{""taxDue"":1000,""daysLate"":20}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","14582","ต้องเสียเงินเพิ่มและค่าปรับรวม 2,015 บาท (เงินเพิ่ม 15 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 1,000 บาท จะต้องชำระทั้งสิ้น 3,015 บาท คำถามต่อไปคืออะไรคะ?","ประมวลรัษฎากร มาตรา 35","S4 S5"
"Q59","สิทธิ์ลดหย่อน","ง่าย","1","ค่าลดหย่อนคู่สมรสได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนส่วนตัวและคู่สมรส | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","12892","ค่าลดหย่อนคู่สมรสได้ 60,000 บาท หากผู้เสียภาษีมีคู่สมรสจดทะเบียนอย่างถูกต้องตามกฎหมาย และคู่สมรสไม่มีรายได้ในปีภาษีนั้น หรือมีรายได้แต่เลือกยื่นรวมกัน","ประมวลรัษฎากร มาตรา 47(1)(ข)","S1"
"Q60","สิทธิ์ลดหย่อน","ง่าย","1","เลี้ยงดูบิดามารดาลดหย่อนได้สูงสุดกี่คน","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","26467","คุณภาษี: เลี้ยงดูบิดามารดาลดหย่อนได้สูงสุด 4 คนค่ะ - บิดามารดาของผู้มีเงินได้และของคู่สมรส - ต้องมีอายุ 60 ปีขึ้นไปในปีภาษีนั้น - มีเงินได้ไม่เกิน 30,000 บาทในปีภาษีนั้น - อยู่ในความอุปการะเลี้ยงดูของผู้มีเงินได้ หากต้องการคำนวณภาษีเพิ่มเติมหรือสอบถามเกี่ยวกับเบี้ยประกันสุขภาพบิดามารดา แจ้งได้เลยค่ะ 😊","ประมวลรัษฎากร มาตรา 47(1)(ญ)","S1"
"Q61","สิทธิ์ลดหย่อน","ปานกลาง","1","บิดามารดาต้องอายุเท่าไหร่ถึงจะใช้สิทธิลดหย่อนได้","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","6388","บิดามารดาต้องมีอายุครบ 60 ปีบริบูรณ์ขึ้นไปในปีภาษีนั้นจึงจะใช้สิทธิลดหย่อนได้ค่ะ","ประมวลรัษฎากร มาตรา 47(1)(ญ)","S1"
"Q62","สิทธิ์ลดหย่อน","ปานกลาง","1","อุปการะคนพิการลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567 | มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี | กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท","23123","คุณภาษีแจ้งค่ะ อุปการะคนพิการลดหย่อนได้ 60,000 บาทต่อคนตามมาตรา 47(1)(ง) ประมวลรัษฎากร หากมีบุตรคนที่ 2 เป็นต้นไปที่เกิดตั้งแต่ปี 2561 ก็จะได้รับค่าลดหย่อนเพิ่มเติมอีก 30,000 บาทต่อคน หากต้องการคำนวณภาษีรวมหรือตรวจสอบสิทธิ์เพิ่มเติมสามารถแจ้งรายละเอียดเพิ่มเติมได้เลยค่ะ","ประมวลรัษฎากร มาตรา 47(1)(ฎ)","S1"
